geofips,location_name,state,geography_type,year,mode,dest,orig,vmt,dist_within,inflow,outflow
6015,Del Norte County,CA,county,2023,BIKING,1028197,1024095,1026146,1014919,6639,4588
6015,Del Norte County,CA,county,2023,CARPOOL,49197185,52449961,50823573,26688642,11254271,12880659
6015,Del Norte County,CA,county,2023,COMMERCIAL,28801458,28227951,28514705,10025810,9387824,9101070
6015,Del Norte County,CA,county,2023,ON_DEMAND_AUTO,258875,209534,234204,171774,43551,18880
6015,Del Norte County,CA,county,2023,OTHER_TRAVEL_MODE,38308840,98019842,68164341,225699,19041571,48897072
6015,Del Norte County,CA,county,2023,PRIVATE_AUTO,240180198,245649247,242914722,110433938,64873130,67607654
6015,Del Norte County,CA,county,2023,WALKING,3509112,3510558,3509835,3506090,1511,2234
6017,El Dorado County,CA,county,2019,BIKING,17634664,17500163,17567413,14989473,1322596,1255345
6017,El Dorado County,CA,county,2019,CARPOOL,714988978,663078801,689033890,282280039,216354470,190399381
6017,El Dorado County,CA,county,2019,COMMERCIAL,161860550,170763979,166312265,72559294,44650628,49102342
6017,El Dorado County,CA,county,2019,ON_DEMAND_AUTO,6773019,6898843,6835931,2011772,2380624,2443536
6017,El Dorado County,CA,county,2019,OTHER_TRAVEL_MODE,351051740,485568849,418310295,6331901,172359919,239618474
6017,El Dorado County,CA,county,2019,PRIVATE_AUTO,1861677451,1921622981,1891650216,639050487,611313482,641286247
6017,El Dorado County,CA,county,2019,PUBLIC_TRANSIT,4836595,4734349,4785472,1671392,1582602,1531479
6017,El Dorado County,CA,county,2019,WALKING,15972677,15896930,15934804,15671674,150501,112628
6017,El Dorado County,CA,county,2021,BIKING,6282891,6261546,6272219,5819201,231845,221172
6017,El Dorado County,CA,county,2021,CARPOOL,1088570336,1207835116,1148202726,428760146,329905095,389537485
6017,El Dorado County,CA,county,2021,COMMERCIAL,129453528,126006042,127729785,45421423,42016053,40292309
6017,El Dorado County,CA,county,2021,ON_DEMAND_AUTO,8575604,9724242,9149923,3724396,2425604,2999923
6017,El Dorado County,CA,county,2021,OTHER_TRAVEL_MODE,315721699,449553973,382637836,2527959,156596870,223513007
6017,El Dorado County,CA,county,2021,PRIVATE_AUTO,1778104911,1669980041,1724042476,628683580,574710666,520648231
6017,El Dorado County,CA,county,2021,PUBLIC_TRANSIT,1294634,1413812,1354223,362827,465904,525493
6017,El Dorado County,CA,county,2021,WALKING,13270031,13227784,13248908,13125147,72442,51319
6017,El Dorado County,CA,county,2022,BIKING,11690430,11765212,11727821,9982044,854193,891584
6017,El Dorado County,CA,county,2022,CARPOOL,1030588418,997719323,1014153870,399755442,315416488,298981941
6017,El Dorado County,CA,county,2022,COMMERCIAL,87325426,109019987,98172706,34397950,26463738,37311018
6017,El Dorado County,CA,county,2022,ON_DEMAND_AUTO,5703502,5782392,5742947,2069080,1817211,1856656
6017,El Dorado County,CA,county,2022,OTHER_TRAVEL_MODE,337316668,506482672,421899670,7650712,164832978,249415980
6017,El Dorado County,CA,county,2022,PRIVATE_AUTO,1729051564,1752582810,1740817187,632746016,548152774,559918397
6017,El Dorado County,CA,county,2022,PUBLIC_TRANSIT,2077378,2040738,2059058,662611,707384,689064
6017,El Dorado County,CA,county,2022,WALKING,16767094,16765912,16766503,16514336,126379,125788
6017,El Dorado County,CA,county,2023,BIKING,11138383,11299637,11219010,9708707,714838,795465
6017,El Dorado County,CA,county,2023,CARPOOL,1068454642,1089219634,1078837138,366069437,351192602,361575099
6017,El Dorado County,CA,county,2023,COMMERCIAL,98836939,95600624,97218781,35852645,31492147,29873990
6017,El Dorado County,CA,county,2023,ON_DEMAND_AUTO,2725377,1871762,2298569,885227,920075,493267
6017,El Dorado County,CA,county,2023,OTHER_TRAVEL_MODE,315328221,480833013,398080617,4725150,155301535,238053932
6017,El Dorado County,CA,county,2023,PRIVATE_AUTO,2156524601,2146891473,2151708037,763332445,696596078,691779514
6017,El Dorado County,CA,county,2023,PUBLIC_TRANSIT,1880171,2263636,2071904,1145090,367541,559273
6017,El Dorado County,CA,county,2023,WALKING,19632152,19623045,19627599,19351958,140097,135543
6019,Fresno County,CA,county,2019,BIKING,57657025,57492963,57574994,55450860,1103083,1021051
6019,Fresno County,CA,county,2019,CARPOOL,2847610591,2906327333,2876968962,1775277877,536166357,565524728
6019,Fresno County,CA,county,2019,COMMERCIAL,1031172428,989812228,1010492328,400769038,315201695,294521595
6019,Fresno County,CA,county,2019,ON_DEMAND_AUTO,28173833,27972954,28073394,22408069,2882882,2782443
6019,Fresno County,CA,county,2019,OTHER_TRAVEL_MODE,1017086721,1210930869,1114008795,54261029,481412846,578334920
6019,Fresno County,CA,county,2019,PRIVATE_AUTO,7216809412,7195748584,7206278998,4444018601,1386395406,1375864992
6019,Fresno County,CA,county,2019,PUBLIC_TRANSIT,47747063,47704817,47725940,47612815,67124,46001
6019,Fresno County,CA,county,2019,WALKING,74151243,74069671,74110457,73934866,108189,67402
6019,Fresno County,CA,county,2021,BIKING,22443143,22422145,22432644,22204547,119298,108799
6019,Fresno County,CA,county,2021,CARPOOL,4550660827,4543684935,4547172881,2764277121,893191853,889703907
6019,Fresno County,CA,county,2021,COMMERCIAL,1057409139,988588336,1022998738,379028454,339190343,304779941
6019,Fresno County,CA,county,2021,ON_DEMAND_AUTO,36334389,36139594,36236991,30432683,2950853,2853455
6019,Fresno County,CA,county,2021,OTHER_TRAVEL_MODE,975564864,1265218082,1120391473,19502787,478031039,622857648
6019,Fresno County,CA,county,2021,PRIVATE_AUTO,6980850054,6999772775,6990311414,4413734061,1283557997,1293019357
6019,Fresno County,CA,county,2021,PUBLIC_TRANSIT,24861528,24843223,24852375,24794730,33399,24246
6019,Fresno County,CA,county,2021,WALKING,48668198,48503176,48585687,48419303,124447,41936
6019,Fresno County,CA,county,2022,BIKING,49920672,49807198,49863935,47920519,1000077,943340
6019,Fresno County,CA,county,2022,CARPOOL,3712823051,3690457748,3701640400,2373323349,669749851,658567200
6019,Fresno County,CA,county,2022,COMMERCIAL,805538931,752498204,779018567,266449940,269544495,243024132
6019,Fresno County,CA,county,2022,ON_DEMAND_AUTO,18130040,17983798,18056919,14744747,1692647,1619526
6019,Fresno County,CA,county,2022,OTHER_TRAVEL_MODE,1028028779,1209759070,1118893924,52424737,487802021,578667166
6019,Fresno County,CA,county,2022,PRIVATE_AUTO,7023356318,7096145937,7059751128,4511524615,1255915852,1292310661
6019,Fresno County,CA,county,2022,PUBLIC_TRANSIT,34348305,34475341,34411823,32527792,910256,973774
6019,Fresno County,CA,county,2022,WALKING,83511629,83291334,83401482,83164389,173620,63473
6019,Fresno County,CA,county,2023,BIKING,37138735,37136297,37137516,36523335,307700,306481
6019,Fresno County,CA,county,2023,CARPOOL,3592145240,3694013633,3643079437,2000688283,795728479,846662675
6019,Fresno County,CA,county,2023,COMMERCIAL,818588505,781978305,800283405,290382554,264102975,245797876
6019,Fresno County,CA,county,2023,ON_DEMAND_AUTO,8762460,9350900,9056680,8417248,172606,466826
6019,Fresno County,CA,county,2023,OTHER_TRAVEL_MODE,718996778,1076039474,897518126,13984012,352506383,531027731
6019,Fresno County,CA,county,2023,PRIVATE_AUTO,8031150281,8049836248,8040493264,5093574970,1468787655,1478130639
6019,Fresno County,CA,county,2023,PUBLIC_TRANSIT,35876933,36057174,35967054,35523713,176610,266731
6019,Fresno County,CA,county,2023,WALKING,65600748,65354709,65477729,65110315,245216,122197
6021,Glenn County,CA,county,2019,BIKING,645615,617969,631792,401554,122030,108207
6021,Glenn County,CA,county,2019,CARPOOL,102437482,87136997,94787239,34214483,34111499,26461257
6021,Glenn County,CA,county,2019,COMMERCIAL,164578807,181031928,172805367,26805853,68886477,77113038
6021,Glenn County,CA,county,2019,ON_DEMAND_AUTO,1567587,1729202,1648395,656449,455569,536377
6021,Glenn County,CA,county,2019,OTHER_TRAVEL_MODE,40961862,61964300,51463081,2315748,19323057,29824276
6021,Glenn County,CA,county,2019,PRIVATE_AUTO,265371966,285522758,275447362,70964781,97203593,107278989
6021,Glenn County,CA,county,2019,WALKING,2238998,2235381,2237189,2226763,6117,4309
6021,Glenn County,CA,county,2021,BIKING,718014,717713,717864,697256,10379,10228
6021,Glenn County,CA,county,2021,CARPOOL,194959099,191076672,193017886,52890945,71034077,69092864
6021,Glenn County,CA,county,2021,COMMERCIAL,100238569,108473823,104356196,6028446,47105061,51222689
6021,Glenn County,CA,county,2021,ON_DEMAND_AUTO,951719,884139,917929,408388,271666,237875
6021,Glenn County,CA,county,2021,OTHER_TRAVEL_MODE,34643756,55302967,44973361,1924822,16359467,26689072
6021,Glenn County,CA,county,2021,PRIVATE_AUTO,251375281,256052291,253713786,58724676,96325302,98663807
6021,Glenn County,CA,county,2021,WALKING,2278588,2273441,2276014,2265837,6375,3802
6021,Glenn County,CA,county,2022,BIKING,727350,651121,689236,489428,118961,80847
6021,Glenn County,CA,county,2022,CARPOOL,121256244,116565923,118911083,39620142,40818051,38472891
6021,Glenn County,CA,county,2022,COMMERCIAL,88220052,91450594,89835323,8492428,39863812,41479083
6021,Glenn County,CA,county,2022,ON_DEMAND_AUTO,702578,758042,730310,106084,298247,325979
6021,Glenn County,CA,county,2022,OTHER_TRAVEL_MODE,33166832,52578556,42872694,1301799,15932517,25638379
6021,Glenn County,CA,county,2022,PRIVATE_AUTO,271108289,277500536,274304413,60737440,105185424,108381548
6021,Glenn County,CA,county,2022,WALKING,2398642,2402772,2400707,2387159,5742,7807
6021,Glenn County,CA,county,2023,BIKING,373354,370802,372078,292819,40268,38992
6021,Glenn County,CA,county,2023,CARPOOL,68275116,70567892,69421504,22072950,23101083,24247471
6021,Glenn County,CA,county,2023,COMMERCIAL,89962982,93003076,91483029,10878681,39542150,41062198
6021,Glenn County,CA,county,2023,ON_DEMAND_AUTO,148271,94201,121236,33549,57361,30326
6021,Glenn County,CA,county,2023,OTHER_TRAVEL_MODE,32898918,61692770,47295844,961759,15968579,30365506
6021,Glenn County,CA,county,2023,PRIVATE_AUTO,322733117,322736406,322734762,82003183,120364967,120366611
6021,Glenn County,CA,county,2023,WALKING,1803033,1801363,1802198,1780779,11127,10292
6023,Humboldt County,CA,county,2019,BIKING,14466133,14465357,14465745,14437008,14563,14174
6023,Humboldt County,CA,county,2019,CARPOOL,314165454,307030908,310598181,277046811,18559321,14992048
6023,Humboldt County,CA,county,2019,COMMERCIAL,111212337,119474444,115343391,77164218,17024060,21155113
6023,Humboldt County,CA,county,2019,ON_DEMAND_AUTO,5812260,5805521,5808891,5627473,92393,89024
6023,Humboldt County,CA,county,2019,OTHER_TRAVEL_MODE,309613980,465776695,387695338,19651638,144981171,223062529
6023,Humboldt County,CA,county,2019,PRIVATE_AUTO,1102155077,1112708406,1107431741,812673691,144740693,150017358
6023,Humboldt County,CA,county,2019,PUBLIC_TRANSIT,5310,5310,5310,5310,0,0
6023,Humboldt County,CA,county,2019,WALKING,21483475,21474906,21479191,21468533,7471,3187
6023,Humboldt County,CA,county,2021,BIKING,6542534,6541230,6541882,6532389,5073,4420
6023,Humboldt County,CA,county,2021,CARPOOL,565915873,555098788,560507331,475694335,45110769,39702227
6023,Humboldt County,CA,county,2021,COMMERCIAL,77974771,75898713,76936742,58813855,9580458,8542429
6023,Humboldt County,CA,county,2021,ON_DEMAND_AUTO,4049540,4036943,4043242,4006571,21484,15186
6023,Humboldt County,CA,county,2021,OTHER_TRAVEL_MODE,283758046,418721162,351239604,12689615,135534215,203015773
6023,Humboldt County,CA,county,2021,PRIVATE_AUTO,1017769535,1032403614,1025086574,797598645,110085445,117402484
6023,Humboldt County,CA,county,2021,WALKING,12430296,12408072,12419184,12406210,12043,931
6023,Humboldt County,CA,county,2022,BIKING,13267198,13260943,13264071,13244450,11374,8247
6023,Humboldt County,CA,county,2022,CARPOOL,552257883,539409039,545833461,433411354,59423264,52998843
6023,Humboldt County,CA,county,2022,COMMERCIAL,127333578,99882074,113607826,71362243,27985668,14259916
6023,Humboldt County,CA,county,2022,ON_DEMAND_AUTO,4179201,4045609,4112405,3823041,178080,111284
6023,Humboldt County,CA,county,2022,OTHER_TRAVEL_MODE,303129890,443595987,373362938,21869006,140630442,210863490
6023,Humboldt County,CA,county,2022,PRIVATE_AUTO,1033677941,1055377615,1044527778,772753870,130462035,141311872
6023,Humboldt County,CA,county,2022,WALKING,24020354,23993436,24006895,23984105,18124,4665
6023,Humboldt County,CA,county,2023,BIKING,7594224,7588840,7591532,7579083,7570,4879
6023,Humboldt County,CA,county,2023,CARPOOL,469164379,473639363,471401871,374257863,47453258,49690750
6023,Humboldt County,CA,county,2023,COMMERCIAL,121082805,107479233,114281019,74276450,23403177,16601391
6023,Humboldt County,CA,county,2023,ON_DEMAND_AUTO,647633,597946,622790,583660,31986,7143
6023,Humboldt County,CA,county,2023,OTHER_TRAVEL_MODE,297953905,532256199,415105052,7726198,145113854,262265000
6023,Humboldt County,CA,county,2023,PRIVATE_AUTO,1373139928,1394354134,1383747031,921340315,225899807,236506910
6023,Humboldt County,CA,county,2023,WALKING,18402583,18373433,18388008,18363679,19452,4877
6025,Imperial County,CA,county,2019,BIKING,9392540,9429074,9410807,9191686,100427,118694
6025,Imperial County,CA,county,2019,CARPOOL,613809401,601107087,607458244,416962280,98423560,92072403
6025,Imperial County,CA,county,2019,COMMERCIAL,360020315,386466318,373243316,188495721,85762297,98985298
6025,Imperial County,CA,county,2019,ON_DEMAND_AUTO,3229973,3232238,3231106,3139225,45374,46507
6025,Imperial County,CA,county,2019,OTHER_TRAVEL_MODE,206897206,314739910,260818558,17923853,94486676,148408029
6025,Imperial County,CA,county,2019,PRIVATE_AUTO,1236897117,1314567586,1275732352,671513641,282691738,321526972
6025,Imperial County,CA,county,2019,WALKING,15622917,15649161,15636039,15604482,9217,22340
6025,Imperial County,CA,county,2021,BIKING,1353186,1354087,1353636,1330799,11193,11644
6025,Imperial County,CA,county,2021,CARPOOL,832564567,822086821,827325694,468588182,181988193,176749319
6025,Imperial County,CA,county,2021,COMMERCIAL,225734181,234151799,229942990,104249898,60742141,64950950
6025,Imperial County,CA,county,2021,ON_DEMAND_AUTO,3726264,3952997,3839631,3573820,76222,189589
6025,Imperial County,CA,county,2021,OTHER_TRAVEL_MODE,474803874,539776749,507290312,10559060,232122407,264608845
6025,Imperial County,CA,county,2021,PRIVATE_AUTO,1196086244,1229342625,1212714434,700443666,247821289,264449480
6025,Imperial County,CA,county,2021,WALKING,8850445,8861245,8855845,8841137,4654,10054
6025,Imperial County,CA,county,2022,BIKING,6315488,6352935,6334212,6110266,102611,121335
6025,Imperial County,CA,county,2022,CARPOOL,683263153,675922416,679592784,445803002,118730075,115059707
6025,Imperial County,CA,county,2022,COMMERCIAL,208185766,237167313,222676539,105769313,51208227,65699000
6025,Imperial County,CA,county,2022,ON_DEMAND_AUTO,1745356,1732310,1738833,1615314,65021,58498
6025,Imperial County,CA,county,2022,OTHER_TRAVEL_MODE,405616963,535491111,470554037,21580538,192018212,256955286
6025,Imperial County,CA,county,2022,PRIVATE_AUTO,1185039848,1245892827,1215466337,681990794,251524527,281951016
6025,Imperial County,CA,county,2022,WALKING,21220467,21240806,21230637,21197656,11405,21575
6025,Imperial County,CA,county,2023,BIKING,3243793,3235592,3239693,3112709,65542,61442
6025,Imperial County,CA,county,2023,CARPOOL,639720455,635384343,637552399,384626096,127547179,125379123
6025,Imperial County,CA,county,2023,COMMERCIAL,233175672,254887029,244031350,115327436,58924118,69779796
6025,Imperial County,CA,county,2023,ON_DEMAND_AUTO,423794,355084,389439,332398,45698,11343
6025,Imperial County,CA,county,2023,OTHER_TRAVEL_MODE,551589870,740713498,646151684,14616292,268486789,363048603
6025,Imperial County,CA,county,2023,PRIVATE_AUTO,1396471834,1473929809,1435200821,799481738,298495048,337224035
6025,Imperial County,CA,county,2023,PUBLIC_TRANSIT,1843228,1843228,1843228,1843228,0,0
6025,Imperial County,CA,county,2023,WALKING,13846378,13856363,13851371,13817576,14401,19393
6027,Inyo County,CA,county,2019,BIKING,1665118,1671668,1668393,1636044,14537,17812
6027,Inyo County,CA,county,2019,CARPOOL,61606853,60402895,61004874,20748365,20429244,19827265
6027,Inyo County,CA,county,2019,COMMERCIAL,113285980,146011045,129648513,25295011,43995485,60358017
6027,Inyo County,CA,county,2019,ON_DEMAND_AUTO,889986,811983,850985,507535,191226,152224
6027,Inyo County,CA,county,2019,OTHER_TRAVEL_MODE,72045149,89034957,80540053,3603154,34220997,42715902
6027,Inyo County,CA,county,2019,PRIVATE_AUTO,316737513,331221627,323979570,107274596,104731459,111973516
6027,Inyo County,CA,county,2019,WALKING,2748354,2749184,2748769,2746470,942,1357
6027,Inyo County,CA,county,2021,BIKING,764767,764767,764767,762991,888,888
6027,Inyo County,CA,county,2021,CARPOOL,136037555,149308375,142672965,39120253,48458651,55094061
6027,Inyo County,CA,county,2021,COMMERCIAL,86163537,99011102,92587319,18079560,34041989,40465771
6027,Inyo County,CA,county,2021,ON_DEMAND_AUTO,426534,525587,476060,306430,60052,109578
6027,Inyo County,CA,county,2021,OTHER_TRAVEL_MODE,93225025,114732857,103978941,1992661,45616182,56370098
6027,Inyo County,CA,county,2021,PRIVATE_AUTO,272145697,267860887,270003292,91452724,90346487,88204081
6027,Inyo County,CA,county,2021,WALKING,1607868,1609695,1608782,1607698,85,998
6027,Inyo County,CA,county,2022,BIKING,1116843,1099416,1108129,1022029,47407,38693
6027,Inyo County,CA,county,2022,CARPOOL,110409166,110384324,110396745,26915652,41746757,41734336
6027,Inyo County,CA,county,2022,COMMERCIAL,56567485,74553597,65560541,13873584,21346950,30340006
6027,Inyo County,CA,county,2022,ON_DEMAND_AUTO,379975,436333,408154,331558,24209,52388
6027,Inyo County,CA,county,2022,OTHER_TRAVEL_MODE,68170008,89993894,79081951,3293665,32438171,43350114
